,Date,Weekday,BlockDensity,OtherPuzAns,AnswerLength,WeekdayNum
6830,2012-12-22,Saturday,16.444444444444446,3079,5.875,5
6831,2012-12-23,Sunday,17.46031746031746,7744,5.2,6
6832,2012-12-24,Monday,17.77777777777778,5481,4.868421052631579,0
6833,2012-12-25,Tuesday,16.0,5527,5.25,1
6834,2012-12-26,Wednesday,16.0,4305,5.17948717948718,2
6835,2012-12-27,Thursday,15.11111111111111,3989,5.162162162162162,3
6836,2012-12-28,Friday,13.333333333333334,3888,5.416666666666667,4
6837,2012-12-29,Saturday,17.083333333333332,4537,6.03030303030303,5
6838,2012-12-30,Sunday,15.192743764172336,6555,5.3428571428571425,6
6839,2012-12-31,Monday,17.77777777777778,7378,4.868421052631579,0
6840,2013-01-01,Tuesday,15.555555555555555,4493,5.0,1
6841,2013-01-02,Wednesday,18.666666666666668,3633,4.6923076923076925,2
6842,2013-01-03,Thursday,17.77777777777778,2736,5.787878787878788,3
6843,2013-01-04,Friday,13.333333333333334,4677,5.416666666666667,4
6844,2013-01-05,Saturday,13.333333333333334,3727,5.571428571428571,5
6845,2013-01-06,Sunday,15.419501133786847,7274,5.328571428571428,6
6846,2013-01-07,Monday,15.555555555555555,5587,4.871794871794871,0
6847,2013-01-08,Tuesday,16.0,3594,5.108108108108108,1
6848,2013-01-09,Wednesday,18.666666666666668,7001,4.6923076923076925,2
6849,2013-01-10,Thursday,16.88888888888889,4869,4.948717948717949,3
6850,2013-01-11,Friday,13.777777777777779,4410,5.388888888888889,4
6851,2013-01-12,Saturday,11.11111111111111,3094,5.714285714285714,5
6852,2013-01-13,Sunday,18.140589569160998,6095,5.333333333333333,6
6853,2013-01-14,Monday,16.88888888888889,6097,4.921052631578948,0
6854,2013-01-15,Tuesday,16.0,4825,4.973684210526316,1
6855,2013-01-16,Wednesday,16.444444444444446,4420,4.82051282051282,2
6856,2013-01-17,Thursday,16.88888888888889,3358,5.414285714285715,3
6857,2013-01-18,Friday,12.444444444444445,4418,5.628571428571429,4
6858,2013-01-19,Saturday,13.777777777777779,3250,5.388888888888889,5
6859,2013-01-20,Sunday,13.83219954648526,4942,5.588235294117647,6
6860,2013-01-21,Monday,17.77777777777778,6151,4.743589743589744,0
6861,2013-01-22,Tuesday,16.88888888888889,5507,4.921052631578948,1
6862,2013-01-23,Wednesday,17.77777777777778,5516,5.0,2
6863,2013-01-24,Thursday,14.222222222222221,3585,5.361111111111111,3
6864,2013-01-25,Friday,13.333333333333334,3666,5.571428571428571,4
6865,2013-01-26,Saturday,12.88888888888889,1310,6.125,5
6866,2013-01-27,Sunday,17.46031746031746,6186,5.763358778625954,6
6867,2013-01-28,Monday,14.222222222222221,3894,5.361111111111111,0
6868,2013-01-29,Tuesday,16.88888888888889,4893,4.921052631578948,1
6869,2013-01-30,Wednesday,16.0,4543,4.846153846153846,2
6870,2013-01-31,Thursday,17.77777777777778,2907,5.606060606060606,3
6871,2013-02-01,Friday,13.333333333333334,2951,5.571428571428571,4
6872,2013-02-02,Saturday,15.11111111111111,3175,5.457142857142857,5
6873,2013-02-03,Sunday,17.006802721088434,6633,5.304347826086956,6
6874,2013-02-04,Monday,16.0,4676,4.846153846153846,0
6875,2013-02-05,Tuesday,17.77777777777778,5892,4.868421052631579,1
6876,2013-02-06,Wednesday,16.444444444444446,4867,4.947368421052632,2
6877,2013-02-07,Thursday,17.77777777777778,4537,5.026315789473684,3
6878,2013-02-08,Friday,12.0,2940,5.6571428571428575,4
6879,2013-02-09,Saturday,14.222222222222221,2742,5.848484848484849,5
6880,2013-02-10,Sunday,17.687074829931973,9864,5.185714285714286,6
6881,2013-02-11,Monday,16.88888888888889,7410,4.794871794871795,0
6882,2013-02-12,Tuesday,17.77777777777778,6347,4.743589743589744,1
6883,2013-02-13,Wednesday,16.88888888888889,5990,4.921052631578948,2
6884,2013-02-14,Thursday,16.0,4774,5.108108108108108,3
6885,2013-02-15,Friday,13.333333333333334,1921,6.290322580645161,4
6886,2013-02-16,Saturday,13.333333333333334,3912,5.571428571428571,5
6887,2013-02-17,Sunday,16.780045351473923,8840,5.385714285714286,6
6888,2013-02-18,Monday,18.666666666666668,5817,4.945945945945946,0
6889,2013-02-19,Tuesday,16.88888888888889,4110,4.921052631578948,1
6890,2013-02-20,Wednesday,16.88888888888889,4151,4.794871794871795,2
6891,2013-02-21,Thursday,14.222222222222221,3577,5.216216216216216,3
6892,2013-02-22,Friday,14.166666666666666,3373,5.802816901408451,4
6893,2013-02-23,Saturday,18.666666666666668,2039,6.1,5
6894,2013-02-24,Sunday,18.140589569160998,7551,5.321428571428571,6
6895,2013-02-25,Monday,15.11111111111111,5073,5.026315789473684,0
6896,2013-02-26,Tuesday,16.88888888888889,5630,5.054054054054054,1
6897,2013-02-27,Wednesday,18.666666666666668,6055,4.815789473684211,2
6898,2013-02-28,Thursday,23.11111111111111,2588,5.82051282051282,3
6899,2013-03-01,Friday,12.0,2986,5.6571428571428575,4
6900,2013-03-02,Saturday,12.444444444444445,4106,5.472222222222222,5
6901,2013-03-03,Sunday,14.512471655328799,6870,5.544117647058823,6
6902,2013-03-04,Monday,17.77777777777778,4894,4.868421052631579,0
6903,2013-03-05,Tuesday,16.88888888888889,7259,4.794871794871795,1
6904,2013-03-06,Wednesday,16.444444444444446,5115,4.82051282051282,2
6905,2013-03-07,Thursday,16.88888888888889,3369,5.527777777777778,3
6906,2013-03-08,Friday,11.555555555555555,2851,5.685714285714286,4
6907,2013-03-09,Saturday,13.777777777777779,4420,5.388888888888889,5
6908,2013-03-10,Sunday,17.687074829931973,6792,5.485714285714286,6
6909,2013-03-11,Monday,16.88888888888889,7037,4.921052631578948,0
6910,2013-03-12,Tuesday,15.11111111111111,5153,4.897435897435898,1
6911,2013-03-13,Wednesday,14.222222222222221,4916,5.216216216216216,2
6912,2013-03-14,Thursday,15.238095238095239,4448,5.159420289855072,3
6913,2013-03-15,Friday,8.0,1791,6.67741935483871,4
6914,2013-03-16,Saturday,13.333333333333334,3193,5.416666666666667,5
6915,2013-03-17,Sunday,14.512471655328799,7137,5.385714285714286,6
6916,2013-03-18,Monday,16.0,6100,4.973684210526316,0
6917,2013-03-19,Tuesday,15.11111111111111,4900,4.897435897435898,1
6918,2013-03-20,Wednesday,16.88888888888889,2569,4.794871794871795,2
6919,2013-03-21,Thursday,16.88888888888889,5473,5.054054054054054,3
6920,2013-03-22,Friday,9.333333333333334,1841,6.181818181818182,4
6921,2013-03-23,Saturday,14.222222222222221,3888,5.361111111111111,5
6922,2013-03-24,Sunday,16.3265306122449,8119,5.271428571428571,6
6923,2013-03-25,Monday,16.88888888888889,4885,4.921052631578948,0
6924,2013-03-26,Tuesday,15.11111111111111,5267,5.026315789473684,1
6925,2013-03-27,Wednesday,14.222222222222221,5086,5.216216216216216,2
6926,2013-03-28,Thursday,17.77777777777778,3692,5.2105263157894735,3
6927,2013-03-29,Friday,14.222222222222221,3890,5.514285714285714,4
6928,2013-03-30,Saturday,14.222222222222221,4066,5.361111111111111,5
6929,2013-03-31,Sunday,18.140589569160998,8245,5.1571428571428575,6
6930,2013-04-01,Monday,17.77777777777778,4524,4.868421052631579,0
6931,2013-04-02,Tuesday,16.0,4790,4.973684210526316,1
6932,2013-04-03,Wednesday,16.0,7102,4.846153846153846,2
6933,2013-04-04,Thursday,14.222222222222221,3420,4.942857142857143,3
6934,2013-04-05,Friday,15.11111111111111,2458,5.787878787878788,4
6935,2013-04-06,Saturday,11.555555555555555,3979,5.685714285714286,5
6936,2013-04-07,Sunday,16.099773242630384,6854,5.4411764705882355,6
6937,2013-04-08,Monday,16.88888888888889,5342,4.794871794871795,0
6938,2013-04-09,Tuesday,17.77777777777778,6229,4.743589743589744,1
6939,2013-04-10,Wednesday,18.333333333333332,5581,4.962025316455696,2
6940,2013-04-11,Thursday,15.555555555555555,4889,4.871794871794871,3
6941,2013-04-12,Friday,11.11111111111111,2777,6.0606060606060606,4
6942,2013-04-13,Saturday,13.333333333333334,4423,5.859154929577465,5
6943,2013-04-14,Sunday,17.913832199546487,7668,5.171428571428572,6
6944,2013-04-15,Monday,14.222222222222221,5429,5.078947368421052,0
6945,2013-04-16,Tuesday,16.0,6281,4.846153846153846,1
6946,2013-04-17,Wednesday,15.555555555555555,4172,5.135135135135135,2
6947,2013-04-18,Thursday,16.88888888888889,4302,5.1866666666666665,3
6948,2013-04-19,Friday,12.0,3323,5.6571428571428575,4
6949,2013-04-20,Saturday,13.333333333333334,2555,5.571428571428571,5
6950,2013-04-21,Sunday,16.3265306122449,8244,5.271428571428571,6
6951,2013-04-22,Monday,15.11111111111111,5416,5.026315789473684,0
6952,2013-04-23,Tuesday,16.88888888888889,6456,4.675,1
6953,2013-04-24,Wednesday,16.88888888888889,3649,5.3428571428571425,2
6954,2013-04-25,Thursday,17.77777777777778,4312,5.285714285714286,3
6955,2013-04-26,Friday,12.88888888888889,3245,5.444444444444445,4
6956,2013-04-27,Saturday,11.555555555555555,2523,6.03030303030303,5
6957,2013-04-28,Sunday,15.419501133786847,9837,5.405797101449275,6
6958,2013-04-29,Monday,16.0,5620,4.973684210526316,0
6959,2013-04-30,Tuesday,16.0,6978,4.846153846153846,1
6960,2013-05-01,Wednesday,17.333333333333336,5265,4.769230769230769,2
6961,2013-05-02,Thursday,13.333333333333334,4033,5.402597402597403,3
6962,2013-05-03,Friday,12.88888888888889,3329,5.6,4
6963,2013-05-04,Saturday,12.444444444444445,3775,5.794117647058823,5
6964,2013-05-05,Sunday,14.965986394557824,6384,5.63768115942029,6
6965,2013-05-06,Monday,16.88888888888889,5324,5.054054054054054,0
6966,2013-05-07,Tuesday,17.333333333333336,4796,4.769230769230769,1
6967,2013-05-08,Wednesday,16.0,4572,4.846153846153846,2
6968,2013-05-09,Thursday,16.0,3587,5.109589041095891,3
6969,2013-05-10,Friday,15.0,2775,5.589041095890411,4
6970,2013-05-11,Saturday,13.333333333333334,3546,5.416666666666667,5
6971,2013-05-12,Sunday,18.594104308390023,8373,5.358208955223881,6
6972,2013-05-13,Monday,16.0,4899,4.973684210526316,0
6973,2013-05-14,Tuesday,16.88888888888889,6305,4.921052631578948,1
6974,2013-05-15,Wednesday,16.88888888888889,5026,4.921052631578948,2
6975,2013-05-16,Thursday,16.88888888888889,5234,5.175675675675675,3
6976,2013-05-17,Friday,15.11111111111111,2908,5.617647058823529,4
6977,2013-05-18,Saturday,12.0,3203,5.823529411764706,5
6978,2013-05-19,Sunday,17.233560090702948,7120,5.214285714285714,6
6979,2013-05-20,Monday,17.333333333333336,4422,4.894736842105263,0
6980,2013-05-21,Tuesday,16.88888888888889,4707,4.921052631578948,1
6981,2013-05-22,Wednesday,15.11111111111111,3603,5.162162162162162,2
6982,2013-05-23,Thursday,17.77777777777778,4712,4.868421052631579,3
6983,2013-05-24,Friday,12.88888888888889,6638,5.444444444444445,4
6984,2013-05-25,Saturday,15.11111111111111,3837,5.305555555555555,5
6985,2013-05-26,Sunday,16.3265306122449,7937,5.426470588235294,6
6986,2013-05-27,Monday,16.444444444444446,6338,4.82051282051282,0
6987,2013-05-28,Tuesday,16.0,5157,4.973684210526316,1
6988,2013-05-29,Wednesday,16.0,4019,4.846153846153846,2
6989,2013-05-30,Thursday,16.0,4296,5.108108108108108,3
6990,2013-05-31,Friday,12.88888888888889,2338,5.764705882352941,4
6991,2013-06-01,Saturday,13.777777777777779,4968,5.388888888888889,5
6992,2013-06-02,Sunday,17.687074829931973,6389,5.458333333333333,6
6993,2013-06-03,Monday,15.11111111111111,5810,4.897435897435898,0
6994,2013-06-04,Tuesday,16.88888888888889,5513,4.675,1
6995,2013-06-05,Wednesday,16.88888888888889,4243,5.054054054054054,2
6996,2013-06-06,Thursday,17.333333333333336,6119,4.897435897435898,3
6997,2013-06-07,Friday,13.333333333333334,3048,5.571428571428571,4
6998,2013-06-08,Saturday,15.11111111111111,3494,5.617647058823529,5
6999,2013-06-09,Sunday,17.687074829931973,7022,5.185714285714286,6
7000,2013-06-10,Monday,17.77777777777778,6878,4.743589743589744,0
7001,2013-06-11,Tuesday,15.11111111111111,3860,5.026315789473684,1
7002,2013-06-12,Wednesday,15.11111111111111,5486,5.026315789473684,2
7003,2013-06-13,Thursday,16.0,6613,4.846153846153846,3
7004,2013-06-14,Friday,14.222222222222221,3850,5.676470588235294,4
7005,2013-06-15,Saturday,12.0,3335,5.823529411764706,5
7006,2013-06-16,Sunday,18.594104308390023,8917,4.985074626865671,6
7007,2013-06-17,Monday,16.0,5054,4.973684210526316,0
7008,2013-06-18,Tuesday,16.88888888888889,4641,4.794871794871795,1
7009,2013-06-19,Wednesday,16.88888888888889,5493,4.794871794871795,2
7010,2013-06-20,Thursday,16.88888888888889,4099,4.921052631578948,3
7011,2013-06-21,Friday,13.333333333333334,3794,5.571428571428571,4
7012,2013-06-22,Saturday,12.444444444444445,3165,5.472222222222222,5
7013,2013-06-23,Sunday,17.233560090702948,7102,5.671428571428572,6
7014,2013-06-24,Monday,19.555555555555557,6790,4.641025641025641,0
7015,2013-06-25,Tuesday,15.833333333333332,5754,5.113924050632911,1
7016,2013-06-26,Wednesday,16.88888888888889,6842,4.921052631578948,2
7017,2013-06-27,Thursday,16.0,4649,5.108108108108108,3
7018,2013-06-28,Friday,12.88888888888889,3034,5.444444444444445,4
7019,2013-06-29,Saturday,21.333333333333336,712,7.08,5
7020,2013-06-30,Sunday,20.861678004535147,7988,5.208955223880597,6
7021,2013-07-01,Monday,16.88888888888889,5733,4.794871794871795,0
7022,2013-07-02,Tuesday,15.555555555555555,6097,5.0,1
7023,2013-07-03,Wednesday,16.88888888888889,4424,4.794871794871795,2
7024,2013-07-04,Thursday,16.88888888888889,4579,5.194444444444445,3
7025,2013-07-05,Friday,12.444444444444445,2568,5.472222222222222,4
7026,2013-07-06,Saturday,13.333333333333334,3226,5.698630136986301,5
7027,2013-07-07,Sunday,17.233560090702948,7643,5.454545454545454,6
7028,2013-07-08,Monday,19.555555555555557,5788,4.7631578947368425,0
7029,2013-07-09,Tuesday,16.88888888888889,6380,4.921052631578948,1
7030,2013-07-10,Wednesday,17.77777777777778,5483,4.743589743589744,2
7031,2013-07-11,Thursday,17.77777777777778,4353,5.138888888888889,3
7032,2013-07-12,Friday,12.0,3505,5.5,4
7033,2013-07-13,Saturday,11.11111111111111,2211,6.0606060606060606,5
7034,2013-07-14,Sunday,15.419501133786847,5783,5.328571428571428,6
7035,2013-07-15,Monday,16.88888888888889,4794,4.921052631578948,0
7036,2013-07-16,Tuesday,15.555555555555555,5777,5.0,1
7037,2013-07-17,Wednesday,16.88888888888889,5773,4.921052631578948,2
7038,2013-07-18,Thursday,18.666666666666668,5121,4.935897435897436,3
7039,2013-07-19,Friday,11.11111111111111,2608,6.0606060606060606,4
7040,2013-07-20,Saturday,12.444444444444445,3097,5.628571428571429,5
7041,2013-07-21,Sunday,15.873015873015872,8122,5.3,6
7042,2013-07-22,Monday,16.0,6115,4.846153846153846,0
7043,2013-07-23,Tuesday,15.555555555555555,4142,5.0,1
7044,2013-07-24,Wednesday,16.444444444444446,6056,5.081081081081081,2
7045,2013-07-25,Thursday,21.333333333333336,5584,5.05,3
7046,2013-07-26,Friday,12.88888888888889,3619,5.764705882352941,4
7047,2013-07-27,Saturday,14.666666666666666,2711,5.333333333333333,5
7048,2013-07-28,Sunday,16.19047619047619,10334,5.138686131386861,6
7049,2013-07-29,Monday,17.333333333333336,4273,4.769230769230769,0
7050,2013-07-30,Tuesday,16.88888888888889,6725,4.794871794871795,1
7051,2013-07-31,Wednesday,14.222222222222221,4663,5.216216216216216,2
7052,2013-08-01,Thursday,17.77777777777778,5723,4.907894736842105,3
7053,2013-08-02,Friday,16.444444444444446,3543,5.371428571428571,4
7054,2013-08-03,Saturday,11.11111111111111,3355,5.714285714285714,5
7055,2013-08-04,Sunday,17.006802721088434,6984,5.462686567164179,6
7056,2013-08-05,Monday,13.333333333333334,4032,5.416666666666667,0
7057,2013-08-06,Tuesday,16.88888888888889,6337,4.794871794871795,1
7058,2013-08-07,Wednesday,16.88888888888889,5658,4.921052631578948,2
7059,2013-08-08,Thursday,12.444444444444445,3143,5.472222222222222,3
7060,2013-08-09,Friday,12.444444444444445,3454,5.794117647058823,4
7061,2013-08-10,Saturday,11.555555555555555,3743,5.685714285714286,5
7062,2013-08-11,Sunday,17.233560090702948,8528,5.214285714285714,6
7063,2013-08-12,Monday,16.88888888888889,4630,4.921052631578948,0
7064,2013-08-13,Tuesday,15.11111111111111,4773,5.026315789473684,1
7065,2013-08-14,Wednesday,17.77777777777778,4103,5.0,2
7066,2013-08-15,Thursday,18.22222222222222,4186,5.041095890410959,3
7067,2013-08-16,Friday,13.777777777777779,4636,5.388888888888889,4
7068,2013-08-17,Saturday,12.444444444444445,3711,5.794117647058823,5
7069,2013-08-18,Sunday,15.873015873015872,6581,5.72463768115942,6
7070,2013-08-19,Monday,16.0,5156,4.973684210526316,0
7071,2013-08-20,Tuesday,16.88888888888889,5961,4.921052631578948,1
7072,2013-08-21,Wednesday,16.88888888888889,5921,4.921052631578948,2
7073,2013-08-22,Thursday,16.0,4205,5.3076923076923075,3
7074,2013-08-23,Friday,13.333333333333334,3004,5.735294117647059,4
7075,2013-08-24,Saturday,14.222222222222221,3901,5.514285714285714,5
7076,2013-08-25,Sunday,15.646258503401361,6574,5.352941176470588,6
7077,2013-08-26,Monday,16.0,5706,4.846153846153846,0
7078,2013-08-27,Tuesday,16.88888888888889,4646,4.794871794871795,1
7079,2013-08-28,Wednesday,15.11111111111111,5647,5.026315789473684,2
7080,2013-08-29,Thursday,17.77777777777778,4577,5.277777777777778,3
7081,2013-08-30,Friday,11.11111111111111,3673,5.714285714285714,4
7082,2013-08-31,Saturday,12.88888888888889,3844,5.444444444444445,5
7083,2013-09-01,Sunday,18.820861678004537,7528,5.485714285714286,6
7084,2013-09-02,Monday,15.555555555555555,7064,4.871794871794871,0
7085,2013-09-03,Tuesday,17.77777777777778,5741,4.868421052631579,1
7086,2013-09-04,Wednesday,16.0,5169,4.846153846153846,2
7087,2013-09-05,Thursday,17.333333333333336,5176,4.769230769230769,3
7088,2013-09-06,Friday,12.444444444444445,4038,5.628571428571429,4
7089,2013-09-07,Saturday,11.555555555555555,3141,5.852941176470588,5
7090,2013-09-08,Sunday,16.3265306122449,7719,5.271428571428571,6
7091,2013-09-09,Monday,16.88888888888889,6401,4.921052631578948,0
7092,2013-09-10,Tuesday,16.88888888888889,4544,4.794871794871795,1
7093,2013-09-11,Wednesday,17.77777777777778,7457,4.743589743589744,2
7094,2013-09-12,Thursday,16.0,4399,4.973684210526316,3
7095,2013-09-13,Friday,13.333333333333334,2871,5.909090909090909,4
7096,2013-09-14,Saturday,14.666666666666666,3679,5.485714285714286,5
7097,2013-09-15,Sunday,15.873015873015872,7109,5.3,6
7098,2013-09-16,Monday,16.88888888888889,6038,4.675,0
7099,2013-09-17,Tuesday,15.0,5094,5.1645569620253164,1
7100,2013-09-18,Wednesday,16.0,5476,5.230769230769231,2
7101,2013-09-19,Thursday,16.0,4470,5.108108108108108,3
7102,2013-09-20,Friday,11.11111111111111,2597,5.882352941176471,4
7103,2013-09-21,Saturday,14.222222222222221,974,6.655172413793103,5
7104,2013-09-22,Sunday,18.594104308390023,8019,5.056338028169014,6
7105,2013-09-23,Monday,17.77777777777778,4870,5.0,0
7106,2013-09-24,Tuesday,17.77777777777778,4608,5.0,1
7107,2013-09-25,Wednesday,13.777777777777779,4915,5.105263157894737,2
7108,2013-09-26,Thursday,16.88888888888889,4231,5.448717948717949,3
7109,2013-09-27,Friday,12.444444444444445,4818,5.472222222222222,4
7110,2013-09-28,Saturday,9.777777777777779,2338,6.34375,5
7111,2013-09-29,Sunday,14.512471655328799,5571,5.544117647058823,6
7112,2013-09-30,Monday,16.0,4588,4.973684210526316,0
7113,2013-10-01,Tuesday,16.0,4646,4.909090909090909,1
7114,2013-10-02,Wednesday,16.0,4078,4.973684210526316,2
7115,2013-10-03,Thursday,16.0,4535,5.256410256410256,3
7116,2013-10-04,Friday,12.88888888888889,2484,5.444444444444445,4
7117,2013-10-05,Saturday,11.555555555555555,2785,5.685714285714286,5
7118,2013-10-06,Sunday,16.3265306122449,6844,5.426470588235294,6
7119,2013-10-07,Monday,16.444444444444446,6924,4.82051282051282,0
7120,2013-10-08,Tuesday,16.88888888888889,4957,4.794871794871795,1
7121,2013-10-09,Wednesday,15.11111111111111,4524,5.162162162162162,2
7122,2013-10-10,Thursday,16.88888888888889,5787,5.2894736842105265,3
7123,2013-10-11,Friday,13.333333333333334,4093,5.416666666666667,4
7124,2013-10-12,Saturday,12.88888888888889,3988,5.444444444444445,5
7125,2013-10-13,Sunday,17.233560090702948,8799,5.214285714285714,6
7126,2013-10-14,Monday,17.77777777777778,5636,4.868421052631579,0
7127,2013-10-15,Tuesday,18.666666666666668,4673,4.815789473684211,1
7128,2013-10-16,Wednesday,16.0,4447,4.973684210526316,2
7129,2013-10-17,Thursday,17.77777777777778,4526,5.0,3
7130,2013-10-18,Friday,13.333333333333334,1412,6.290322580645161,4
7131,2013-10-19,Saturday,12.0,1900,5.6571428571428575,5
7132,2013-10-20,Sunday,17.580340264650285,9100,5.129411764705883,6
7133,2013-10-21,Monday,15.11111111111111,6094,4.897435897435898,0
7134,2013-10-22,Tuesday,16.88888888888889,4405,4.921052631578948,1
7135,2013-10-23,Wednesday,15.555555555555555,6561,4.871794871794871,2
7136,2013-10-24,Thursday,16.88888888888889,4295,5.194444444444445,3
7137,2013-10-25,Friday,12.444444444444445,2507,6.15625,4
7138,2013-10-26,Saturday,12.444444444444445,3897,5.472222222222222,5
7139,2013-10-27,Sunday,17.006802721088434,8882,5.154929577464789,6
7140,2013-10-28,Monday,16.88888888888889,5020,4.794871794871795,0
7141,2013-10-29,Tuesday,16.88888888888889,4057,4.921052631578948,1
7142,2013-10-30,Wednesday,14.222222222222221,4427,5.216216216216216,2
7143,2013-10-31,Thursday,16.0,4441,4.666666666666667,3
7144,2013-11-01,Friday,13.777777777777779,3258,5.542857142857143,4
7145,2013-11-02,Saturday,12.0,3154,5.5,5
7146,2013-11-03,Sunday,16.099773242630384,8624,5.464285714285714,6
7147,2013-11-04,Monday,16.88888888888889,4906,4.921052631578948,0
7148,2013-11-05,Tuesday,16.88888888888889,3829,5.054054054054054,1
7149,2013-11-06,Wednesday,16.0,4780,4.973684210526316,2
7150,2013-11-07,Thursday,17.77777777777778,5051,5.32051282051282,3
7151,2013-11-08,Friday,15.11111111111111,3233,5.787878787878788,4
7152,2013-11-09,Saturday,11.555555555555555,2967,5.852941176470588,5
7153,2013-11-10,Sunday,13.60544217687075,4219,5.686567164179104,6
7154,2013-11-11,Monday,17.77777777777778,5396,5.0,0
7155,2013-11-12,Tuesday,16.88888888888889,6193,4.794871794871795,1
7156,2013-11-13,Wednesday,16.0,4027,5.25,2
7157,2013-11-14,Thursday,16.0,6296,4.973684210526316,3
7158,2013-11-15,Friday,11.555555555555555,2532,5.852941176470588,4
7159,2013-11-16,Saturday,13.777777777777779,2695,5.388888888888889,5
7160,2013-11-17,Sunday,16.3265306122449,8419,5.271428571428571,6
7161,2013-11-18,Monday,16.0,5774,4.973684210526316,0
7162,2013-11-19,Tuesday,17.77777777777778,6179,4.743589743589744,1
7163,2013-11-20,Wednesday,16.88888888888889,5615,4.894736842105263,2
7164,2013-11-21,Thursday,15.833333333333332,5842,4.987654320987654,3
7165,2013-11-22,Friday,13.333333333333334,2647,5.735294117647059,4
7166,2013-11-23,Saturday,12.0,1980,5.5,5
7167,2013-11-24,Sunday,16.780045351473923,7753,5.242857142857143,6
7168,2013-11-25,Monday,16.0,5521,4.973684210526316,0
7169,2013-11-26,Tuesday,15.11111111111111,4639,5.162162162162162,1
7170,2013-11-27,Wednesday,16.88888888888889,5752,4.921052631578948,2
7171,2013-11-28,Thursday,16.964285714285715,4074,4.894736842105263,3
7172,2013-11-29,Friday,16.0,2809,5.25,4
7173,2013-11-30,Saturday,12.0,2015,5.823529411764706,5
7174,2013-12-01,Sunday,17.46031746031746,8359,5.428571428571429,6
7175,2013-12-02,Monday,16.88888888888889,6573,4.794871794871795,0
7176,2013-12-03,Tuesday,15.11111111111111,4831,5.026315789473684,1
7177,2013-12-04,Wednesday,16.0,5574,4.973684210526316,2
7178,2013-12-05,Thursday,16.88888888888889,4327,4.921052631578948,3
7179,2013-12-06,Friday,14.222222222222221,3146,5.361111111111111,4
7180,2013-12-07,Saturday,15.555555555555555,4170,5.277777777777778,5
7181,2013-12-08,Sunday,17.233560090702948,9955,5.214285714285714,6
7182,2013-12-09,Monday,16.88888888888889,5170,4.794871794871795,0
7183,2013-12-10,Tuesday,16.88888888888889,4773,4.921052631578948,1
7184,2013-12-11,Wednesday,16.88888888888889,4803,4.921052631578948,2
7185,2013-12-12,Thursday,15.555555555555555,3219,4.986111111111111,3
7186,2013-12-13,Friday,12.0,3618,5.6571428571428575,4
7187,2013-12-14,Saturday,13.333333333333334,3543,5.859154929577465,5
7188,2013-12-15,Sunday,18.594104308390023,7644,5.128571428571429,6
7189,2013-12-16,Monday,15.11111111111111,4692,5.162162162162162,0
7190,2013-12-17,Tuesday,16.444444444444446,4400,4.947368421052632,1
7191,2013-12-18,Wednesday,16.0,5116,4.973684210526316,2
7192,2013-12-19,Thursday,14.222222222222221,6061,5.410256410256411,3
7193,2013-12-20,Friday,13.333333333333334,4410,5.416666666666667,4
7194,2013-12-21,Saturday,19.11111111111111,3681,5.2,5
7195,2013-12-22,Sunday,17.687074829931973,7588,5.185714285714286,6
7196,2013-12-23,Monday,16.88888888888889,4454,4.794871794871795,0
7197,2013-12-24,Tuesday,16.88888888888889,7106,4.794871794871795,1
7198,2013-12-25,Wednesday,16.0,4836,4.846153846153846,2
7199,2013-12-26,Thursday,16.0,4196,5.4,3
7200,2013-12-27,Friday,15.11111111111111,3179,5.457142857142857,4
7201,2013-12-28,Saturday,13.333333333333334,3159,5.416666666666667,5
7202,2013-12-29,Sunday,18.352941176470587,7281,5.463768115942029,6
7203,2013-12-30,Monday,17.77777777777778,3735,5.0,0
7204,2013-12-31,Tuesday,16.88888888888889,5884,4.794871794871795,1
7205,2014-01-01,Wednesday,15.11111111111111,3608,5.256756756756757,2
7206,2014-01-02,Thursday,14.222222222222221,3200,5.942857142857143,3
7207,2014-01-03,Friday,14.666666666666666,3555,5.485714285714286,4
7208,2014-01-04,Saturday,14.222222222222221,3797,5.514285714285714,5
7209,2014-01-05,Sunday,20.03780718336484,9331,5.2875,6
7210,2014-01-06,Monday,16.0,5606,4.846153846153846,0
7211,2014-01-07,Tuesday,16.88888888888889,4150,4.921052631578948,1
7212,2014-01-08,Wednesday,16.88888888888889,4035,5.054054054054054,2
7213,2014-01-09,Thursday,17.77777777777778,5309,4.868421052631579,3
7214,2014-01-10,Friday,15.11111111111111,3008,5.96875,4
7215,2014-01-11,Saturday,12.0,3410,6.0,5
7216,2014-01-12,Sunday,16.3265306122449,8963,5.271428571428571,6
7217,2014-01-13,Monday,16.88888888888889,5313,5.054054054054054,0
7218,2014-01-14,Tuesday,17.77777777777778,4296,4.512195121951219,1
7219,2014-01-15,Wednesday,15.11111111111111,5604,4.897435897435898,2
7220,2014-01-16,Thursday,18.666666666666668,4650,4.815789473684211,3
7221,2014-01-17,Friday,11.11111111111111,1711,6.0606060606060606,4
7222,2014-01-18,Saturday,13.777777777777779,3931,5.388888888888889,5
7223,2014-01-19,Sunday,14.512471655328799,6585,5.463768115942029,6
7224,2014-01-20,Monday,16.0,5343,4.846153846153846,0
7225,2014-01-21,Tuesday,16.88888888888889,3672,4.794871794871795,1
7226,2014-01-22,Wednesday,15.11111111111111,3345,5.5,2
7227,2014-01-23,Thursday,17.77777777777778,4311,5.3,3
